Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260618,0626,0703,0709,0717,0724,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,736,4441振大環球,紡織,0.73,0.00,0.06,-0.03,0.02,-1.18,,30,-0.40,,72.09,177.00,1.00,
,,737,7730暉盛-創,半導體,0.01,-0.02,-0.02,-0.22,-0.16,0.01,,50,-0.40,,70.09,166.50,-5.00,
,,738,4912聯德控股-KY,電子零組件,-0.63,0.09,-0.60,1.24,0.14,-0.64,,10,-0.40,,50.82,84.40,-0.50,
,,739,6909創控,半導體,-0.18,0.90,-0.04,-0.92,-0.14,-0.03,,50,-0.41,,38.48,41.70,-1.50,
,,740,1611中電,電器電纜,0.30,-0.09,-0.21,-0.12,-0.08,-0.21,,30,-0.41,,53.53,12.00,-0.20,
,,741,1735日勝化,化學,-0.09,-0.42,0.05,0.05,0.00,0.00,,21,-0.41,,78.39,19.50,-0.50,
,,742,2387精元,電腦週邊,-0.37,-0.21,0.09,0.39,-0.14,-0.18,,10,-0.42,,57.89,38.85,0.00,
,,743,3047訊舟,通信網路,0.45,-0.80,-0.39,0.75,0.03,-0.46,,10,-0.42,,20.16,14.65,-0.30,
,,744,2330台積電,半導體,0.02,-0.09,-0.03,-0.05,-0.09,-0.18,,10,-0.42,,87.50,2350.00,-55.00,
,,745,5546永固-KY,營建,0.00,-0.47,0.01,0.01,0.03,0.00,,30,-0.42,,84.77,15.85,-1.10,
,,746,5522遠雄,營建,0.11,-0.93,0.10,-0.06,0.36,-0.01,,30,-0.43,,89.13,65.90,0.00,
,,747,1456怡華,營建,-0.04,0.14,-0.02,-0.01,-0.07,-0.43,,10,-0.43,,85.00,13.40,-0.15,
,,748,6281全國電,電子通路,0.00,0.00,0.00,-0.02,0.00,-0.41,,30,-0.43,,55.43,51.90,0.40,
,,749,8011台通,通信網路,-0.21,-0.11,-0.35,0.44,-0.37,0.16,,31,-0.44,,30.81,16.20,-0.25,
,,750,6670復盛應用,運動,-0.25,-1.74,1.34,0.03,0.20,-0.02,,30,-0.44,,78.53,267.50,3.50,
,,751,3002歐格,電腦週邊,0.56,-1.34,0.75,-0.64,0.15,0.08,,30,-0.44,,64.97,17.95,-0.35,
,,752,3011今皓,電子零組件,0.22,0.63,0.05,-0.11,-1.07,-0.16,,31,-0.44,,35.89,12.05,0.00,
,,753,1310台苯,塑膠,-0.26,0.34,0.49,-0.67,-0.21,-0.14,,50,-0.45,,29.59,9.96,-0.24,
,,754,2382廣達,電腦週邊,-0.15,-0.04,0.10,0.22,-0.20,-0.38,,10,-0.45,,85.10,328.00,-8.00,
,,755,2348海悅,其他,-0.74,-0.63,-0.25,0.66,0.21,0.30,,31,-0.45,,69.36,78.20,-1.00,
,,756,2371大同,電機,-0.14,-0.40,-0.03,0.13,0.14,-0.15,,30,-0.45,,46.86,25.80,-0.55,
,,757,1524耿鼎,汽車,-0.34,-0.24,0.02,0.27,-0.34,0.17,,31,-0.46,,38.39,26.15,-0.25,
,,758,1809中釉,玻璃,-0.64,0.60,-0.95,-0.74,0.72,0.55,,30,-0.46,,48.71,36.90,-1.85,
,,759,3038全台,光電,0.27,-0.24,-0.04,0.00,-0.35,-0.10,,31,-0.46,,42.22,20.65,0.00,
,,760,2460建通,電子零組件,-0.39,-0.17,0.51,0.57,-0.94,-0.05,,31,-0.47,,58.65,31.25,-0.30,
,,761,2356英業達,電腦週邊,-0.25,-0.34,0.15,0.44,-0.96,0.49,,31,-0.47,,72.94,64.50,1.50,
,,762,2850新產,金融,-0.47,0.01,-0.09,-0.02,-0.17,0.27,,31,-0.47,,67.93,147.50,0.50,
,,763,4108懷特,生技醫療業,0.05,0.03,0.00,-0.08,-0.20,-0.28,,10,-0.48,,29.66,11.75,0.00,
,,764,1340勝悅-KY,塑膠,0.01,0.04,-0.02,-0.08,-0.31,-0.13,,31,-0.49,,34.44,5.30,-0.04,
,,765,3037欣興,電子零組件,0.42,0.37,-0.47,-1.27,0.36,0.10,,30,-0.49,,74.83,839.00,-57.00,
,,766,5608四維航,航運,0.03,0.00,0.13,-0.31,-0.13,-0.22,,30,-0.50,,28.27,13.75,0.10,
,,767,2419仲琦,通信網路,-0.08,-0.16,0.01,-0.04,-0.22,-0.01,,31,-0.50,,64.67,24.65,-0.85,
,,768,4720德淵,化學,-0.34,0.86,1.63,-1.37,-0.65,-0.63,,50,-0.50,,38.25,19.75,-0.45,
,,769,2211長榮鋼,鋼鐵,0.13,-0.16,0.08,-0.28,0.03,-0.30,,30,-0.50,,82.21,87.80,0.20,
,,770,4766南寶,化學,0.39,-0.54,0.25,0.03,0.15,-0.78,,30,-0.50,,69.33,330.00,1.50,
,,771,6196帆宣,其他電子,-0.14,0.38,-0.38,-0.07,0.53,-0.82,,30,-0.50,,71.68,526.00,-17.00,
,,772,4137麗豐-KY,生技醫療業,0.02,0.58,-0.70,-0.67,0.39,-0.13,,30,-0.51,,53.60,94.50,0.50,
,,773,6806森崴能源,綠能,0.94,-1.46,0.00,0.00,0.00,0.00,,32,-0.52,,59.94,,,
,,774,3622洋華,光電,-0.03,0.04,0.03,-0.13,-0.13,-0.31,,20,-0.53,,58.90,53.60,0.40,
,,775,2247汎德永業,汽車,-0.50,0.00,-0.03,0.00,0.00,0.00,,32,-0.53,,76.70,225.00,3.50,
,,776,3346麗清,汽車,-0.25,-0.92,0.79,-0.45,-0.10,0.40,,50,-0.53,,26.21,20.70,-0.30,
,,777,2462良得電,電子零組件,0.13,-0.42,-0.30,0.00,0.01,0.05,,50,-0.53,,56.04,20.65,-0.20,
,,778,4104佳醫,生技醫療業,-0.30,-0.21,-0.03,-0.08,0.04,0.05,,50,-0.53,,45.46,70.90,0.40,
,,779,3024憶聲,光電,-0.76,-0.02,-0.64,0.34,0.58,-0.04,,30,-0.54,,48.84,13.30,0.05,
,,780,5519隆大,營建,0.29,0.13,-0.17,-0.59,-0.03,-0.17,,30,-0.54,,57.52,28.15,0.20,
,,781,6988威力暘-創,汽車,0.06,0.04,-0.82,0.03,0.05,0.09,,50,-0.55,,78.43,12.85,-0.05,
,,782,6552易華電,半導體,-0.49,-0.01,-0.03,-0.02,0.00,0.00,,40,-0.55,,58.39,25.30,-0.10,
,,783,8442威宏-KY,其他,0.60,-0.55,-0.61,-0.01,0.00,0.00,,40,-0.57,,71.47,46.05,0.05,
,,784,1324地球,塑膠,0.00,0.01,0.00,0.01,-0.01,-0.59,,10,-0.58,,66.09,10.35,0.05,
,,785,4164承業醫,生技醫療業,0.10,0.29,-0.63,-0.10,-0.22,-0.02,,31,-0.58,,50.87,27.15,-0.10,
,,786,2534宏盛,營建,-0.51,-0.57,0.00,0.24,0.13,0.12,,10,-0.59,,72.08,17.25,0.05,
,,787,6477安集,光電,-0.48,-0.42,0.32,1.21,-1.54,0.32,,31,-0.59,,43.48,38.85,0.35,
,,788,3040遠見,其他,-0.17,-0.31,0.20,-0.04,0.45,-0.72,,30,-0.59,,68.80,35.85,-0.75,
,,789,1795美時,生技醫療業,-0.10,-0.24,0.06,1.00,-0.77,-0.55,,31,-0.60,,56.91,185.00,-3.50,
,,790,1236宏亞,食品,-0.02,-0.09,-0.08,-0.54,0.07,0.06,,30,-0.60,,83.03,23.55,0.00,
,,791,1213大飲,食品,0.00,-0.24,-0.10,-0.28,0.01,0.01,,40,-0.60,,81.64,7.24,-0.41,
,,792,2236百達-KY,汽車,0.90,-0.18,-0.12,-1.27,0.87,-0.80,,30,-0.60,,72.73,149.00,-1.00,
,,793,2472立隆電,電子零組件,-3.71,2.79,0.48,-0.14,-1.19,1.16,,31,-0.61,,59.30,258.50,-17.50,
,,794,5222全訊,半導體,-0.47,0.35,-0.45,-0.03,-0.04,0.03,,31,-0.61,,32.21,115.50,0.00,
,,795,2059川湖,電子零組件,-0.32,-0.23,0.13,-0.27,0.33,-0.25,,30,-0.61,,66.53,7735.00,-465.00,
,,796,6224聚鼎,電子零組件,-0.32,-0.36,1.38,-1.12,-0.01,-0.19,,30,-0.62,,38.39,56.00,-2.40,
,,797,910322康師傅-DR,存託憑證,-0.10,-0.21,-0.22,-0.13,-0.28,0.32,,31,-0.62,,25.20,23.15,-0.35,
,,798,2889國票金,金融,-0.15,-0.20,-0.16,0.07,-0.01,-0.18,,10,-0.63,,73.67,15.75,0.10,
,,799,6426統新,通信網路,-1.52,1.43,2.42,-2.77,1.03,-1.22,,30,-0.63,,41.46,164.00,0.00,
,,800,4526東台,電機,-0.81,2.25,1.77,-2.49,-0.74,-0.61,,50,-0.63,,50.15,30.75,-0.75,
,,801,1598岱宇,運動,-0.14,-0.57,-0.25,0.09,-0.01,0.24,,31,-0.64,,60.10,19.75,0.05,
,,802,3447展達,通信網路,-0.01,-0.63,0.00,0.00,0.00,0.00,,32,-0.64,,58.94,29.45,-0.60,
,,803,7823奧義賽博-KY創,雲端,-0.01,-0.09,0.00,-0.19,-0.30,-0.06,,31,-0.65,,73.08,83.10,-0.80,
,,804,2501國建,營建,0.27,-0.33,-0.20,-0.21,-0.30,0.11,,31,-0.66,,77.48,22.75,0.10,
,,805,8213志超,電子零組件,0.15,0.14,-0.11,-0.27,-0.42,-0.15,,31,-0.66,,50.30,31.45,-0.30,
,,806,9802鈺齊-KY,運動,-0.81,-0.03,-0.44,-0.05,0.64,0.02,,30,-0.67,,65.26,71.90,-1.10,
,,807,7799禾榮科,生技醫療業,0.08,-0.71,-0.07,-0.20,-0.13,0.36,,50,-0.67,,79.52,399.50,1.00,
,,808,1104環泥,水泥,0.04,-0.68,-0.35,0.19,0.09,0.04,,10,-0.67,,72.98,26.80,0.25,
,,809,9911櫻花,居家,-0.12,-0.07,0.11,-0.09,0.05,-0.56,,30,-0.68,,67.89,82.60,0.50,
,,810,7705三商餐飲,觀光,0.00,0.00,0.00,-0.68,0.00,0.00,,40,-0.68,,68.87,30.55,0.00,
,,811,8072陞泰,電子通路,0.10,-0.11,0.09,-0.07,-0.58,-0.11,,31,-0.68,,59.84,26.60,-0.60,
,,812,2363矽統,半導體,0.00,4.73,-2.57,-1.31,-0.75,-0.79,,30,-0.69,,35.97,55.30,-1.80,
,,813,2601益航,貿易百貨,0.07,-0.05,0.11,0.55,-1.26,-0.11,,31,-0.69,,31.66,6.65,0.12,
,,814,2379瑞昱,半導體,0.27,-0.78,-0.40,0.24,-0.41,0.38,,31,-0.70,,74.29,744.00,-1.00,
,,815,2038海光,鋼鐵,0.07,-0.38,-0.23,0.03,0.23,-0.42,,30,-0.70,,53.59,12.75,-0.05,
,,816,2468華經,資訊服務,0.00,0.08,0.30,-0.46,-0.62,0.00,,31,-0.70,,50.03,34.90,-0.20,
,,817,2545皇翔,營建,0.06,0.04,-0.26,-0.62,0.00,0.08,,50,-0.70,,76.47,33.30,-0.30,
,,818,6206飛捷,電腦週邊,-0.67,0.04,0.07,0.01,-0.60,0.44,,31,-0.71,,52.44,134.00,4.00,
,,819,2301光寶科,電腦週邊,-0.77,-0.41,0.07,0.04,0.18,0.18,,40,-0.71,,78.66,214.50,-3.50,
,,820,8341日友,綠能,-0.06,0.25,0.01,-0.89,0.02,-0.05,,30,-0.72,,48.96,77.00,0.40,
,,821,2105正新,橡膠,-1.53,-0.50,0.56,0.35,0.40,-0.01,,30,-0.73,,81.25,31.25,0.05,
,,822,4590富田-創,電機,0.11,-0.21,-0.35,0.34,0.30,-0.93,,10,-0.74,,49.13,86.50,-0.30,
,,823,3027盛達,通信網路,-0.03,-0.03,-0.62,0.29,-0.39,0.04,,31,-0.74,,42.51,19.10,-0.80,
,,824,4585達明,其他電子,0.00,0.00,0.00,0.00,-0.75,-0.01,,31,-0.76,,75.95,300.00,-3.50,
,,825,3617碩天,其他電子,0.01,1.00,-1.47,1.14,-1.45,0.01,,31,-0.76,,66.88,213.00,-3.50,
,,826,2412中華電,通信網路,0.05,-0.01,-0.11,-0.18,-0.57,0.05,,31,-0.77,,79.16,139.00,1.00,
,,827,6789采鈺,半導體,-0.06,0.06,-0.40,0.20,-0.44,-0.13,,31,-0.77,,72.87,470.00,-20.00,
,,828,7721微程式,雲端,-0.03,0.76,-1.52,0.01,0.00,0.00,,21,-0.78,,60.70,62.50,-0.90,
,,829,3694海華,通信網路,0.10,-0.52,-0.71,0.03,-0.02,0.33,,31,-0.79,,60.24,60.50,0.00,
,,830,8045達運光電,通信網路,-0.46,0.01,-0.15,-0.04,-0.09,-0.06,,31,-0.79,,66.83,61.00,-2.80,
,,831,2421建準,電子零組件,-0.53,-0.29,-0.21,0.23,-0.12,0.13,,31,-0.79,,57.26,130.00,-3.50,
,,832,6902GOGOLOOK,雲端,0.03,-0.35,-0.04,-0.12,-0.14,-0.18,,10,-0.80,,70.94,118.50,-0.50,
,,833,4540全球傳動,電機,0.16,-0.27,0.95,-0.66,-0.62,-0.37,,50,-0.81,,31.10,50.40,-2.20,
,,834,3716中化控股,生技醫療業,-0.36,0.61,-0.25,0.23,-0.39,-0.65,,10,-0.81,,52.95,33.40,0.05,
,,835,6757台灣虎航,航運,-0.22,0.77,-0.12,-0.25,-0.58,-0.41,,31,-0.81,,75.24,54.40,-1.10,
,,836,2906高林,貿易百貨,0.21,0.14,-1.08,-0.01,0.12,-0.21,,30,-0.83,,64.70,13.20,-0.20,
,,837,6668中揚光,光電,0.19,-0.25,0.24,-0.60,-0.50,0.09,,50,-0.83,,53.46,33.95,-0.45,
,,838,1626艾美特-KY,電器電纜,-0.04,-0.51,-0.02,0.02,-0.02,-0.26,,10,-0.83,,69.47,10.00,0.00,
,,839,1529樂事綠能,電機,-0.34,-0.01,0.14,0.51,-0.20,-0.94,,10,-0.84,,45.97,18.40,-0.25,
,,840,2723美食-KY,觀光,-0.28,-0.23,0.27,-0.06,0.08,-0.63,,30,-0.85,,68.08,62.00,-0.10,
,,841,1305華夏,塑膠,0.13,0.23,0.41,-0.86,-0.36,-0.41,,30,-0.86,,51.02,12.45,-0.30,
,,842,6215和椿,其他電子,-0.50,-0.63,1.60,-0.11,-0.69,-0.56,,31,-0.89,,32.15,96.00,-2.20,
,,843,6443元晶,光電,0.21,-1.17,-0.14,0.02,0.27,-0.08,,30,-0.89,,16.99,28.65,-0.15,
,,844,1476儒鴻,紡織,-0.69,-0.44,-0.38,0.29,-0.42,0.75,,31,-0.89,,80.80,334.50,0.50,
,,845,1712興農,化學,-0.04,-0.13,0.08,-0.01,0.02,-0.82,,30,-0.90,,56.50,39.10,-0.05,
,,846,2072世紀風電,綠能,0.01,-0.38,-0.29,-0.29,0.02,0.01,,30,-0.92,,75.34,143.00,1.00,
,,847,6192巨路,其他電子,-0.04,-0.46,0.02,0.08,0.48,-1.01,,30,-0.93,,56.71,115.00,-0.50,
,,848,2329華泰,半導體,0.41,0.78,-0.43,-0.24,-0.72,-0.73,,10,-0.93,,50.40,45.05,-2.05,
,,849,1449佳和,紡織,-0.05,-0.69,-0.02,-0.06,-0.01,-0.10,,30,-0.93,,38.25,12.70,-0.05,
,,850,1711永光,化學,0.19,-0.09,0.22,-0.55,0.61,-1.33,,30,-0.95,,42.75,35.65,-2.00,
,,851,6794向榮生技,生技醫療業,-0.04,-0.66,-0.05,-0.10,-0.71,0.61,,31,-0.95,,79.03,77.70,0.00,
,,852,4576大銀微系統,電機,-0.87,0.41,0.42,-1.15,0.31,-0.08,,30,-0.96,,65.57,191.50,-7.50,
,,853,2250IKKA-KY,汽車,-0.02,-1.10,1.25,-1.25,0.00,0.16,,50,-0.96,,51.29,61.10,0.00,
,,854,3607谷崧,電子零組件,-0.26,0.24,-0.25,-0.19,-0.48,-0.03,,31,-0.97,,32.36,14.40,-0.40,
,,855,2855統一證,金融,-0.62,-0.50,0.19,0.30,-0.32,-0.02,,31,-0.97,,75.70,44.20,-0.45,
,,856,1521大億,汽車,0.00,0.00,0.01,-0.56,0.00,-0.42,,30,-0.97,,67.68,25.30,-0.05,
,,857,6272驊陞,電子零組件,-0.22,0.01,0.16,-0.29,0.11,-0.74,,30,-0.97,,50.74,25.55,-0.80,
,,858,6768志強-KY,運動,-0.31,0.24,-0.27,-0.01,-0.44,-0.19,,31,-0.98,,82.69,69.00,-1.60,
,,859,8454富邦媒,雲端,-0.09,-0.55,-0.59,-0.01,-0.02,0.28,,31,-0.98,,81.39,238.50,-6.00,
,,860,2231為升,汽車,0.28,0.29,-0.89,-0.95,0.73,-0.45,,30,-0.99,,66.14,96.40,0.30,
,,861,2357華碩,電腦週邊,-0.02,-0.81,-0.74,0.06,0.12,0.40,,50,-0.99,,72.98,771.00,2.00,
,,862,2328廣宇,電子零組件,0.01,0.05,-1.07,-0.19,0.19,0.02,,30,-0.99,,40.43,45.30,-1.20,
,,863,2454聯發科,半導體,0.11,-0.16,-0.41,-0.24,-0.13,-0.17,,30,-1.00,,74.44,3750.00,-125.00,
,,864,3591艾笛森,光電,0.25,-1.88,1.07,-0.31,0.58,-0.72,,30,-1.01,,54.46,21.10,0.40,
,,865,6931青松健康,生技醫療業,-0.10,-0.13,-0.69,-0.06,-0.01,-0.03,,30,-1.02,,69.69,39.25,0.00,
,,866,2303聯電,半導體,0.54,0.55,-0.80,-0.04,-0.32,-0.97,,10,-1.04,,75.51,128.00,-10.50,
,,867,6216居易,通信網路,-0.64,0.01,-0.02,0.04,-0.42,-0.02,,31,-1.05,,39.25,22.00,0.00,
,,868,2498宏達電,通信網路,0.60,-0.68,-0.96,-0.05,-0.11,0.14,,31,-1.06,,39.38,41.75,-0.15,
,,869,9907統一實,其他,-0.06,-0.70,-0.12,0.12,-0.14,-0.17,,10,-1.07,,74.72,15.15,0.00,
,,870,2369菱生,半導體,0.90,5.33,-1.96,-0.86,-1.49,-3.01,,10,-1.09,,33.65,32.90,-1.80,
,,871,3044健鼎,電子零組件,0.68,-0.42,-0.32,-0.46,-0.49,-0.08,,31,-1.09,,79.46,393.00,-13.00,
,,872,8162微矽電子-創,半導體,-0.01,-0.01,-0.57,-0.02,-0.32,-0.18,,31,-1.11,,74.09,59.60,-1.70,
,,873,2355敬鵬,電子零組件,-1.82,-0.54,-0.06,-0.07,0.30,1.08,,50,-1.11,,40.56,41.00,-1.90,
,,874,8215明基材,光電,-0.06,-0.50,0.15,-0.32,-0.02,-0.37,,30,-1.12,,52.87,24.15,-0.80,
,,875,6949沛爾生醫-創,生技醫療業,0.04,0.10,-0.53,-0.91,0.71,-0.53,,30,-1.12,,73.46,992.00,-13.00,
,,876,8112至上,電子通路,0.57,-0.54,-2.45,-0.44,-0.62,2.34,,31,-1.14,,37.41,88.30,0.30,
,,877,1218泰山,食品,-0.62,0.34,-0.25,-0.03,-0.16,-0.43,,10,-1.15,,67.30,16.20,0.25,
,,878,2851中再保,金融,-0.02,-0.69,-0.33,0.16,0.11,-0.38,,10,-1.15,,70.85,35.25,-0.25,
,,879,8996高力,電機,-0.09,-0.38,-0.11,-0.19,0.18,-0.57,,30,-1.16,,51.11,1005.00,-70.00,
,,880,3669圓展,通信網路,-0.03,-0.07,-0.46,-0.02,-0.01,-0.58,,30,-1.17,,59.04,40.70,3.70,
,,881,9917中保科,其他,0.13,-0.69,-0.22,0.02,-0.23,-0.18,,31,-1.17,,76.60,110.00,1.50,
,,882,1307三芳,塑膠,0.10,-0.07,-0.28,-0.74,-0.12,-0.06,,50,-1.17,,81.43,32.30,-0.30,
,,883,2504國產,營建,-0.70,-0.21,0.00,-0.11,-0.09,-0.06,,50,-1.17,,75.14,31.70,0.30,
,,884,3030德律,其他電子,-0.50,0.55,-2.01,0.52,0.22,0.04,,10,-1.18,,57.13,292.50,-4.00,
,,885,3338泰碩,電子零組件,-0.55,-0.33,-0.24,-0.22,0.30,-0.14,,30,-1.18,,31.08,64.10,-2.30,
,,886,2327國巨*,電子零組件,0.41,0.46,-0.44,-0.52,-0.50,-0.61,,30,-1.20,,72.29,642.00,-54.00,
,,887,3019亞光,光電,2.92,-1.27,-1.13,-1.06,-0.10,-0.56,,30,-1.20,,38.30,132.50,-4.00,
,,888,8110華東,半導體,0.11,4.15,-3.27,-0.68,-0.97,-0.54,,31,-1.20,,50.96,40.90,-1.70,
,,889,5706鳳凰,觀光,0.04,-0.72,-0.51,0.02,-0.03,-0.01,,31,-1.21,,38.72,45.40,0.00,
,,890,6214精誠,資訊服務,-1.10,-1.04,-0.42,-0.50,1.42,0.41,,30,-1.23,,56.98,139.50,-1.50,
,,891,2248華勝-KY,汽車,0.00,0.00,-0.07,-0.12,-0.90,-0.15,,31,-1.24,,78.31,62.20,-0.50,
,,892,4956光鋐,光電,-0.03,0.11,0.38,-0.48,-0.08,-1.14,,30,-1.24,,36.91,29.75,-0.65,
,,893,2317鴻海,其他電子,-0.06,-0.53,-0.89,-0.24,0.01,0.46,,50,-1.25,,69.30,252.50,-5.00,
,,894,1504東元,電機,-0.66,-0.09,-0.48,0.08,-0.06,-0.04,,31,-1.25,,69.58,66.20,-1.10,
,,895,1256鮮活果汁-KY,食品,0.00,-0.03,-0.01,-1.20,0.00,-0.01,,30,-1.25,,59.92,183.50,-4.50,
,,896,3029零壹,資訊服務,-0.64,-1.47,-0.11,1.05,-0.06,-0.03,,31,-1.26,,40.56,104.00,0.00,
,,897,2492華新科,電子零組件,0.61,-1.40,0.33,0.20,-0.60,-0.40,,31,-1.26,,72.59,274.00,-26.00,
,,898,2415錩新,電子零組件,-0.09,-0.88,-0.46,0.10,0.18,-0.12,,30,-1.27,,63.48,32.65,-1.80,
,,899,2636台驊控股,航運,0.01,-0.22,-0.25,0.16,-0.17,-0.80,,10,-1.27,,40.43,65.70,0.10,
,,900,1608華榮,電器電纜,0.18,-0.31,-0.37,0.19,-0.42,-0.55,,10,-1.28,,63.34,30.00,-0.25,
,,901,3528安馳,電子通路,0.35,-1.49,-0.14,-0.90,0.20,0.69,,50,-1.29,,69.23,85.10,-0.30,
,,902,4938和碩,電腦週邊,-1.65,0.00,-0.40,0.18,-0.06,0.63,,31,-1.30,,78.18,88.40,1.20,
,,903,1447力鵬,紡織,0.13,0.14,-0.37,-1.23,0.01,0.01,,40,-1.31,,69.91,7.50,-0.18,
,,904,6164華興,光電,1.63,-0.23,0.31,-1.16,-0.30,-1.56,,30,-1.31,,24.30,12.15,-0.50,
,,905,2603長榮,航運,-1.59,-1.20,-0.54,0.76,0.41,0.84,,31,-1.32,,71.45,206.00,2.50,
,,906,4989榮科,電子零組件,-0.49,-0.74,7.04,3.75,-7.52,-3.37,,31,-1.33,,22.97,65.20,-5.10,
,,907,1341富林-KY,塑膠,0.00,-1.34,0.01,0.00,0.00,0.00,,32,-1.33,,83.71,59.10,0.70,
,,908,5906台南-KY,貿易百貨,0.00,-1.34,0.00,0.00,0.00,0.00,,32,-1.34,,86.28,39.20,-0.25,
,,909,6197佳必琪,電子零組件,0.87,0.12,-0.98,-0.84,-0.92,0.41,,31,-1.34,,45.82,310.00,-5.50,
,,910,3532台勝科,半導體,0.21,-0.31,-0.11,-0.18,0.01,-0.97,,30,-1.35,,90.03,379.50,-42.00,
,,911,2414精技,電子通路,-0.07,0.45,0.11,0.10,-0.76,-1.18,,10,-1.35,,58.04,55.70,1.20,
,,912,2426鼎元,光電,-0.36,7.48,-3.23,-2.50,-2.76,0.02,,31,-1.35,,42.68,62.00,0.90,
,,913,6776展卅眥篕卅,電子通路,-0.06,-1.25,-0.05,0.02,0.03,-0.04,,30,-1.35,,66.20,54.30,-0.40,
,,914,9910豐泰,運動,-0.99,-0.20,-0.53,0.16,0.00,0.20,,31,-1.36,,88.93,68.50,-0.30,
,,915,1108幸福,水泥,-0.04,-0.07,-0.11,-0.20,-0.63,-0.31,,31,-1.36,,79.29,12.15,-0.05,
,,916,2606裕民,航運,-1.47,-0.44,-0.61,0.39,0.41,0.35,,30,-1.37,,75.47,64.00,0.80,
,,917,5244弘凱,光電,-0.14,0.23,-0.71,-0.86,-0.12,0.22,,50,-1.38,,46.56,31.90,-0.15,
,,918,2753八方雲集,觀光,-0.47,-0.62,-0.16,-0.07,0.00,-0.06,,30,-1.38,,54.63,178.50,2.50,
,,919,8422可寧衛*,綠能,-0.33,-0.42,-0.31,0.08,-0.53,0.12,,31,-1.39,,37.04,26.00,-0.25,
,,920,6781AES-KY,電子零組件,0.01,-0.38,-0.38,0.54,-0.50,-0.69,,10,-1.40,,68.88,989.00,-31.00,
,,921,3515華擎,電腦週邊,0.06,0.79,-0.84,-0.31,-1.20,0.07,,31,-1.43,,69.98,206.50,-3.50,
,,922,1477聚陽,紡織,-0.96,-1.39,-0.42,1.91,-0.86,0.26,,31,-1.46,,62.85,215.00,0.50,
,,923,1776展宇,化學,-0.06,-0.74,-0.67,0.00,0.00,0.01,,41,-1.46,,65.81,17.35,-0.30,
,,924,1444力麗,紡織,0.05,0.23,-0.95,-0.66,-0.18,0.05,,50,-1.46,,63.83,8.00,-0.10,
,,925,2420新巨,電子零組件,-0.24,-0.22,-0.16,-0.33,-0.23,-0.31,,30,-1.49,,50.10,56.70,-0.50,
,,926,9955佳龍,綠能,-0.18,-0.03,-0.87,-0.54,0.27,-0.15,,30,-1.50,,61.82,24.05,-0.25,
,,927,5471松翰,半導體,-0.68,0.58,0.56,-0.22,-0.37,-1.38,,10,-1.51,,28.81,54.80,-2.10,
,,928,2444兆勁,通信網路,0.90,-0.63,-0.72,0.25,-0.83,-0.49,,31,-1.52,,26.99,11.25,0.05,
,,929,6133金橋,電子零組件,0.44,-0.30,3.68,-4.89,0.81,-1.27,,30,-1.53,,46.01,20.95,-0.05,
,,930,1618合機,電器電纜,-0.50,-0.34,0.49,0.00,-0.69,-0.49,,31,-1.53,,56.55,38.50,0.00,
,,931,1718中纖,化學,0.26,1.26,-1.00,-2.17,0.89,-0.78,,30,-1.54,,53.13,11.00,-0.35,
,,932,6442光聖,通信網路,-0.18,-1.42,-0.78,-0.47,0.02,1.25,,50,-1.58,,57.60,1325.00,-65.00,
,,933,3094聯傑,半導體,4.42,-2.61,-2.10,3.44,-2.85,-1.88,,31,-1.58,,14.76,36.20,-0.65,
,,934,3050鈺德,光電,0.41,-1.04,0.18,0.18,-0.55,-0.78,,10,-1.60,,51.22,11.60,-0.10,
,,935,3209全科,電子通路,-0.17,-0.88,-0.06,-0.37,-0.46,0.32,,31,-1.62,,47.11,57.90,-0.10,
,,936,4958臻鼎-KY,電子零組件,1.32,-1.92,-0.76,-0.36,1.52,-1.45,,30,-1.65,,72.78,482.00,-24.00,
,,937,3048益登,電子通路,-0.90,0.31,-1.13,-0.55,0.08,0.53,,50,-1.66,,51.33,50.40,-0.40,
,,938,6605帝寶,汽車,-0.25,-0.42,-0.30,0.07,-1.05,0.26,,31,-1.69,,65.51,132.50,-0.50,
,,939,3543州巧,光電,0.33,-0.69,0.09,-1.12,0.17,-0.47,,30,-1.69,,47.58,27.20,-1.00,
,,940,2397友通,電腦週邊,-0.31,-0.42,-0.61,0.30,-0.40,-0.26,,31,-1.70,,69.04,59.20,-0.80,
,,941,2548華固,營建,0.09,-1.39,-0.15,-0.39,-0.38,0.51,,50,-1.71,,51.03,98.60,-1.00,
,,942,3014聯陽,半導體,0.52,0.96,-0.38,-0.81,-1.56,-0.44,,31,-1.71,,32.34,129.00,-2.50,
,,943,1528恩德,電機,-0.37,-1.30,-0.03,-0.62,0.51,0.10,,30,-1.71,,29.93,19.10,-0.55,
,,944,1597直得,電機,0.10,0.40,0.13,-2.56,-0.24,0.45,,50,-1.72,,51.63,126.00,-8.50,
,,945,4967十銓,半導體,-0.46,0.94,-1.61,-0.77,0.08,0.10,,50,-1.72,,20.62,218.50,1.50,
,,946,1436華友聯,營建,-0.26,-0.31,0.01,-0.13,-0.14,-0.89,,10,-1.72,,75.93,38.15,-0.70,
